x-axis,2
second,Volt
0.0024,0.05
0.0025,0.05
0.0026,0.05
0.0027,0.01875
0.0028,0.01875
0.0029,0.01875
0.003,0.01875
0.0031,-0.0125
0.0032,-0.0125
0.0033,0.01875
0.0034,0.01875
0.0035,0.01875
0.0036,0.01875
0.0037,-0.0125
0.0038,0.01875
0.0039,0.05
0.004,0.05
0.0041,-0.0125
0.0042,0.05
0.0043,0.05
0.0044,-0.0125
0.0045,0.01875
0.0046,0.05
0.0047,0.05
0.0048,0.01875
0.0049,0.05
0.005,0.05
0.0051,0.01875
0.0052,0.01875
0.0053,0.05
0.0054,0.05
0.0055,0.01875
0.0056,0.01875
0.0057,0.05
0.0058,0.01875
0.0059,0.05
0.006,0.01875
0.0061,0.05
0.0062,0.01875
0.0063,0.01875
0.0064,0.05
0.0065,0.01875
0.0066,0.05
0.0067,0.05
0.0068,0.01875
0.0069,-0.0125
0.007,0.01875
0.0071,0.05
0.0072,0.01875
0.0073,0.01875
0.0074,0.01875
0.0075,0.01875
0.0076,0.01875
0.0077,0.01875
0.0078,0.05
0.0079,0.01875
0.008,0.01875
0.0081,0.01875
0.0082,0.01875
0.0083,0.01875
0.0084,0.05
0.0085,0.01875
0.0086,0.01875
0.0087,0.01875
0.0088,0.01875
0.0089,0.05
0.009,-0.0125
0.0091,3.20625
0.0092,3.175
0.0093,3.2375
0.0094,3.20625
0.0095,3.175
0.0096,3.20625
0.0097,3.20625
0.0098,3.20625
0.0099,3.20625
0.01,3.2375
0.0101,3.2375
0.0102,3.20625
0.0103,3.2375
0.0104,3.175
0.0105,3.2375
0.0106,3.20625
0.0107,3.2375
0.0108,3.20625
0.0109,3.20625
0.011,3.20625
0.0111,3.2375
0.0112,3.2375
0.0113,3.20625
0.0114,3.2375
0.0115,3.20625
0.0116,3.20625
0.0117,3.20625
0.0118,3.20625
0.0119,3.2375
0.012,3.20625
0.0121,3.20625
0.0122,3.2375
0.0123,3.20625
0.0124,3.20625
0.0125,3.2375
0.0126,3.20625
0.0127,3.20625
0.0128,3.2375
0.0129,3.20625
0.013,3.20625
0.0131,3.2375
0.0132,3.26875
0.0133,3.20625
0.0134,3.2375
0.0135,0.05
0.0136,0.05
0.0137,0.01875
0.0138,0.01875
0.0139,0.05
0.014,0.05
0.0141,-0.0125
0.0142,0.05
0.0143,3.20625
0.0144,3.175
0.0145,3.2375
0.0146,3.175
0.0147,3.20625
0.0148,3.2375
0.0149,3.2375
0.015,3.2375
0.0151,3.2375
0.0152,3.2375
0.0153,3.20625
0.0154,3.2375
0.0155,3.2375
0.0156,3.20625
0.0157,3.20625
0.0158,0.08125
0.0159,0.01875
0.016,0.05
0.0161,0.05
0.0162,0.01875
0.0163,0.01875
0.0164,0.01875
0.0165,0.05
0.0166,3.20625
0.0167,3.175
0.0168,3.20625
0.0169,3.2375
0.017,0.05
0.0171,0.01875
0.0172,0.05
0.0173,0.05
0.0174,0.01875
0.0175,-0.0125
0.0176,-0.0125
0.0177,0.05
0.0178,3.20625
0.0179,3.20625
0.018,3.20625
0.0181,3.20625
0.0182,0.05
0.0183,0.05
0.0184,0.01875
0.0185,0.01875
0.0186,0.01875
0.0187,0.01875
0.0188,0.05
0.0189,0.01875
0.019,3.20625
0.0191,3.20625
0.0192,3.20625
0.0193,3.20625
0.0194,0.01875
0.0195,0.01875
0.0196,0.05
0.0197,0.01875
0.0198,0.01875
0.0199,-0.0125
0.02,0.01875
0.0201,0.01875
0.0202,3.20625
0.0203,3.20625
0.0204,3.20625
0.0205,3.20625
0.0206,3.2375
0.0207,0.01875
0.0208,-0.0125
0.0209,0.01875
0.021,0.05
0.0211,0.01875
0.0212,0.01875
0.0213,0.05
0.0214,3.175
0.0215,3.20625
0.0216,3.175
0.0217,3.20625
0.0218,3.20625
0.0219,0.01875
0.022,0.01875
0.0221,0.01875
0.0222,0.01875
0.0223,0.05
0.0224,0.01875
0.0225,-0.0125
0.0226,3.175
0.0227,3.20625
0.0228,3.20625
0.0229,3.20625
0.023,3.20625
0.0231,3.20625
0.0232,3.175
0.0233,3.2375
0.0234,3.20625
0.0235,3.20625
0.0236,3.20625
0.0237,3.20625
0.0238,3.20625
0.0239,3.20625
0.024,3.20625
0.0241,3.2375
0.0242,-0.0125
0.0243,-0.0125
0.0244,-0.0125
0.0245,0.05
0.0246,0.01875
0.0247,0.01875
0.0248,0.01875
0.0249,3.20625
0.025,3.2375
0.0251,3.20625
0.0252,3.175
0.0253,3.20625
0.0254,0.05
0.0255,0.01875
0.0256,0.05
0.0257,0.01875
0.0258,0.01875
0.0259,0.05
0.026,0.01875
0.0261,3.2375
0.0262,3.2375
0.0263,3.20625
0.0264,3.20625
0.0265,3.20625
0.0266,0.05
0.0267,0.01875
0.0268,0.01875
0.0269,0.01875
0.027,0.05
0.0271,0.05
0.0272,0.01875
0.0273,3.14375
0.0274,3.175
